id,duration,text_raw,cleaned_text
1811,5.696,۳۰۰ پوند برای لندن ماهی یک زندگی خیلی خیلی معمولی هست.,سیصد پوند برای لندن ماهی یک زندگی خیلی خیلی معمولی هست.
31741,6.3,سبک لباس پوشیدن سامان و کامران بی‌شباهت نیست، انگار از یه مجله انتخاب‌کردن.,سبک لباس پوشیدن سامان و کامران بی‌شباهت نیست، انگار از یه مجله انتخاب‌کردن.
3527,3.6,به‌زودی مصطفی آزاد می‌شه.,به‌زودی مصطفی آزاد می‌شه.
10003,9.48,با اینکه حدود ۲۰ هزار نفر تو ۶ ساعت پست من رو دیده بودن ولی پاکش کردم.,با اینکه حدود بیست هزار نفر تو شش ساعت پست من رو دیده بودن ولی پاکش کردم.
27438,6.48,تلاش‌های مضطربانه توام با سراسیمگی برای اجتناب از رهاشدگی واقعی,تلاش‌های مضطربانه توام با سراسیمگی برای اجتناب از رهاشدگی واقعی
4296,6.0,و البته سیاست‌های اقتصادی کلان عوام‌گرایانه آن را به‌شدت تشدید می‌کند.,و البته سیاست‌های اقتصادی کلان عوام‌گرایانه آن را به‌شدت تشدید می‌کند.
602,5.7,برخی افراد سیاست‌های دولت آمریکا را ضدآمریکایی تلقی می‌کنند.,برخی افراد سیاست‌های دولت آمریکا را ضدآمریکایی تلقی می‌کنند.
12337,9.66,مسئولیتش اینه که حرف بزنه، احساسش رو بگه، مرزهاشو مشخص کنه و نذاره عشق تبدیل به فرسودگی بشه.,مسیولیتش اینه که حرف بزنه، احساسش رو بگه، مرزهاشو مشخص کنه و نذاره عشق تبدیل به فرسودگی بشه.
30534,1.5146875,حتما همینطوره.,حتما همینطوره.
3259,6.96,برخی افراد شب‌پرستی را با آرامش و سکوت شب مرتبط می‌دانند.,برخی افراد شب‌پرستی را با آرامش و سکوت شب مرتبط می‌دانند.
28253,7.92,بزرگ‌ترین تولیدکنندگان گندم دنیا این روزها درگیر جنگ شده‌اند.,بزرگ‌ترین تولیدکنندگان گندم دنیا این روزها درگیر جنگ شده‌اند.
39999,6.36,گزارش کار آزمایشگاه مدارمنطقی و معماری کامپیوتر کسی هست؟,گزارش کار آزمایشگاه مدارمنطقی و معماری کامپیوتر کسی هست؟
34867,2.22,برای سپتامبره؟,برای سپتامبره؟
21535,3.54,به این اسکرین‌شات نگاه کنید.,به این اسکرین‌شات نگاه کنید.
10382,5.4186875,آموزش کار با شرط گذاری رو گذاستم نگاه نکنید,آموزش کار با شرط گذاری رو گذاستم نگاه نکنید
31405,2.496,مکالمات طولانی,مکالمات طولانی
15948,5.22,او با ایجاد روابط دوستانه، بهترین معاملات را انجام داد.,او با ایجاد روابط دوستانه، بهترین معاملات را انجام داد.
19757,4.08,خطاب به مجری: شام به شما داده‌اند؟,خطاب به مجری: شام به شما داده‌اند؟
27135,9.54,این شرط می‌تواند توسط هر دو طرف یا یکی‌از آن‌ها تعیین شود و معمولا با هدف حفظ عفت و پاکدامنی صورت می‌گیرد.,این شرط می‌تواند توسط هر دو طرف یا یکی‌از آن‌ها تعیین شود و معمولا با هدف حفظ عفت و پاکدامنی صورت می‌گیرد.
18226,6.5925,وقت مریضی‌ها، وقت ترس‌ها یا وقت گوش کردن به درددل‌های مامان.,وقت مریضی‌ها، وقت ترس‌ها یا وقت گوش کردن به درددل‌های مامان.
38979,3.712,زن وحشت‌زده تلفن را قطع کرده بود.,زن وحشت‌زده تلفن را قطع کرده بود.
33003,3.84,یوسف برای مهربانی مرزی نمی‌شناسد.,یوسف برای مهربانی مرزی نمی‌شناسد.
27762,5.16,زندگی‌اش سخت‌تر، اما امیدهایش روشن‌تر شد.,زندگی‌اش سخت‌تر، اما امیدهایش روشن‌تر شد.
17376,11.04,شرکت‌هایی که سال‌ها روی تحقیق و توسعه سرمایه‌گذاری کرده‌اند، مزیتی دارند که تازه‌واردها به‌راحتی نمی‌توانند آن را جبران کنند.,شرکت‌هایی که سال‌ها روی تحقیق و توسعه سرمایه‌گذاری کرده‌اند، مزیتی دارند که تازه‌واردها به‌راحتی نمی‌توانند آن را جبران کنند.
14218,3.66,لباس ساده و تمیز کارگران مزرعه,لباس ساده و تمیز کارگران مزرعه
35429,13.02,نیروگاه‌ها در چنین وضعیتی از مازوت استفاده می‌کنند و موجب آلودگی شدید هوا می‌شوند و انواع بیماری‌ها و تعطیلی مدارس به‌خاطر آلودگی هوا.,نیروگاه‌ها در چنین وضعیتی از مازوت استفاده می‌کنند و موجب آلودگی شدید هوا می‌شوند و انواع بیماری‌ها و تعطیلی مدارس به‌خاطر آلودگی هوا.
21909,8.94,بسیاری از کارآفرینان به دلیل ناآگاهی از اصول علمی پرورش، تلفات بالا و بهره‌وری پایین را تجربه می‌کنند.,بسیاری از کارآفرینان به دلیل ناآگاهی از اصول علمی پرورش، تلفات بالا و بهره‌وری پایین را تجربه می‌کنند.
32092,3.648,بخدا که راست می‌گی دیدم که می‌گم,بخدا که راست می‌گی دیدم که می‌گم
36001,4.38,با این حال، دوره کاری مدیری بدون حاشیه هم نبوده است.,با این حال، دوره کاری مدیری بدون حاشیه هم نبوده است.
13525,6.66,با تودیع قرار وثیقه به صورت موقت و تا پایان مراحل دادرسی از زندان اوین آزاد شد.,با تودیع قرار وثیقه به صورت موقت و تا پایان مراحل دادرسی از زندان اوین آزاد شد.
6112,6.12,درمان لوسمی معمولا شامل شیمی‌درمانی یا پیوند مغزاستخوان است.,درمان لوسمی معمولا شامل شیمی‌درمانی یا پیوند مغزاستخوان است.
508,8.46,برخورد این دو دنیا، یعنی جهان برره و جهان کیانوش، یکی‌از مهم‌ترین منابع طنز و انتقاد اجتماعی در سریال است.,برخورد این دو دنیا، یعنی جهان برره و جهان کیانوش، یکی‌از مهم‌ترین منابع طنز و انتقاد اجتماعی در سریال است.
16495,8.82,بسیاری از آثار بزرگ ادبیات جهان به فرانسه نوشته شده‌اند و خواندن آنها در زبان اصلی، لذت و درک عمیق‌تری به همراه دارد.,بسیاری از آثار بزرگ ادبیات جهان به فرانسه نوشته شده‌اند و خواندن آنها در زبان اصلی، لذت و درک عمیق‌تری به همراه دارد.
13907,3.18,زهر چشم گرفتن,زهر چشم گرفتن
36629,3.66,جعبه سیاه سانچی باز شد,جعبه سیاه سانچی باز شد
38323,8.28,کسی این وضعیت را انتخاب نمی‌کند و نمی‌تواند با گفتن «ولش کن، اهمیت نده» از شر آن خلاص شود.,کسی این وضعیت را انتخاب نمی‌کند و نمی‌تواند با گفتن «ولش کن، اهمیت نده» از شر آن خلاص شود.
15307,6.3,آن‌ها یک دفترچه خریدند و شروع به نوشتن خاطرات و حرف‌های او کردند.,آن‌ها یک دفترچه خریدند و شروع به نوشتن خاطرات و حرف‌های او کردند.
21464,4.32,پاسخ این پرسش‌ها در این ویدئو,پاسخ این پرسش‌ها در این ویدیو
39632,4.32,من و اون هم پشت سرش دویدیم توی حیاط.,من و اون هم پشت سرش دویدیم توی حیاط.
30436,2.88,پشت‌سر کسی حرف‌زدن,پشت‌سر کسی حرف‌زدن
38077,13.8,مانند بسیاری از روستاهای اطراف تهران، ساختار اجتماعی قلعه حسن‌خان بر پایه کشاورزی، دامداری و روابط سنتی همسایگی استوار بود.,مانند بسیاری از روستاهای اطراف تهران، ساختار اجتماعی قلعه حسن‌خان بر پایه کشاورزی، دامداری و روابط سنتی همسایگی استوار بود.
38523,3.24,تنور گرم‌تر، بوش خوش‌تر.,تنور گرم‌تر، بوش خوش‌تر.
30512,5.632,دم رسایی واقعا گرم، می‌دونید چقدر کارهای مفیدی تونست بکنه,دم رسایی واقعا گرم، می‌دونید چقدر کارهای مفیدی تونست بکنه
10625,4.6075,تنهایی رو دوس دارم اما تنها با تو.,تنهایی رو دوس دارم اما تنها با تو.
35132,4.14,گفت برای چه برگردم؟,گفت برای چه برگردم؟
35135,3.84,چقدر زندگی‌مون دستخوش اتفاقای عجیب شده تو این مدت!,چقدر زندگی‌مون دستخوش اتفاقای عجیب شده تو این مدت!
874,5.76,فکر می‌کردم امروز بعدازظهر وقت داشته باشم، اما زمان از دستم دررفت.,فکر می‌کردم امروز بعدازظهر وقت داشته باشم، اما زمان از دستم دررفت.
6885,8.9175,در نهایت رشد نرخ دلار تنها یک عدد در بازار ارز نیست، بلکه نشانه‌ای از وضعیت عمومی اقتصاد کشور است.,در نهایت رشد نرخ دلار تنها یک عدد در بازار ارز نیست، بلکه نشانه‌ای از وضعیت عمومی اقتصاد کشور است.
39209,9.0,در حکومت دموکراسی، حاکمیت قانون، آزادی رسانه، انتخابات آزاد، آزادی بیان و حق اعتراض وجود دارد.,در حکومت دموکراسی، حاکمیت قانون، آزادی رسانه، انتخابات آزاد، آزادی بیان و حق اعتراض وجود دارد.
33121,7.02,مبادا این مگس‌ها به حفره‌های آقازاده‌هایشان نفوذ کنند و فاجعه‌ای زیست‌محیطی به بار آورند.,مبادا این مگس‌ها به حفره‌های آقازاده‌هایشان نفوذ کنند و فاجعه‌ای زیست‌محیطی به بار آورند.
1626,5.28,فیبر غذایی نه‌تنها سلامت روده، بلکه سلامت کل بدن را تحت‌تأثیر قرار می‌دهد.,فیبر غذایی نه‌تنها سلامت روده، بلکه سلامت کل بدن را تحت‌تاثیر قرار می‌دهد.
36634,8.58,رئیس‌جمهور، رئیس مجلس و شورای نگهبان با اجرای طرح رتبه‌بندی مخالفتی ندارند.,رییس‌جمهور، رییس مجلس و شورای نگهبان با اجرای طرح رتبه‌بندی مخالفتی ندارند.
30681,10.98,در آن‌جا، هر روز، در آن ساعت، روح زندگی جریان داشت، اما حالا انگار لاشه‌ای بود که سال‌ها از مرگش می‌گذشت.,در آن‌جا، هر روز، در آن ساعت، روح زندگی جریان داشت، اما حالا انگار لاشه‌ای بود که سال‌ها از مرگش می‌گذشت.
107,4.0106875,در نظر گرفته بود که امکان داشت این فکر بسیار بدی باشد.,در نظر گرفته بود که امکان داشت این فکر بسیار بدی باشد.
13286,4.5,چی انقدر ترسناکه که حاج رضا ازش ترسیده؟,چی انقدر ترسناکه که حاج رضا ازش ترسیده؟
15417,4.86,مساله آب هیرمند درواقع دست ما نیست و دست طرف خارجی است.,مساله آب هیرمند درواقع دست ما نیست و دست طرف خارجی است.
16022,3.12,ایرادات فونت فیلم رو درست کردی؟,ایرادات فونت فیلم رو درست کردی؟
28964,6.24,پس لازمه همیشه آماده باشی تا مهارت‌های جدید یاد بگیری.,پس لازمه همیشه آماده باشی تا مهارت‌های جدید یاد بگیری.
18751,3.36,کسی هست با این شرایط دوستان؟,کسی هست با این شرایط دوستان؟
26139,6.6986875,عراقچی به‌شدت همه چیز رو تقلیل می‌دهد به شخص برای به دست آوردن منافع.,عراقچی به‌شدت همه چیز رو تقلیل می‌دهد به شخص برای به دست آوردن منافع.
976,11.7,بازی‌های او معمولا از ظرافت‌های احساسی و بیان کنترل‌شده تشکیل شده‌اند و همین باعث می‌شود تماشاگر ارتباط عمیق‌تری با شخصیت‌ها برقرار کند.,بازی‌های او معمولا از ظرافت‌های احساسی و بیان کنترل‌شده تشکیل شده‌اند و همین باعث می‌شود تماشاگر ارتباط عمیق‌تری با شخصیت‌ها برقرار کند.
17440,5.64,جنگل چطور هوا رو تمیز می‌کنه؟,جنگل چطور هوا رو تمیز می‌کنه؟
23383,1.62,طالع‌بینی,طالع‌بینی
3819,4.68,ما یه وقتایی احساساتمون رو با صدامون نمی‌تونیم منتقل کنیم.,ما یه وقتایی احساساتمون رو با صدامون نمی‌تونیم منتقل کنیم.
18976,8.7,وقتی است که ترس آن‌قدر برای کسی ناگوار باشد که بخشی از توانایی عملکردی خود را از دست بدهد.,وقتی است که ترس آن‌قدر برای کسی ناگوار باشد که بخشی از توانایی عملکردی خود را از دست بدهد.
11874,10.14,گاهی که لپ‌تاپم رو باز می‌کنم، یاد روزایی می‌افتم که همه چیز تازه بود، تکنولوژی هنوز یه ماجراجویی بود، نه یه ضرورت.,گاهی که لپ‌تاپم رو باز می‌کنم، یاد روزایی می‌افتم که همه چیز تازه بود، تکنولوژی هنوز یه ماجراجویی بود، نه یه ضرورت.
36640,3.8325,مقاومت در برابر شتاب، شلوغی و سطحی شدن.,مقاومت در برابر شتاب، شلوغی و سطحی شدن.
3536,3.42,اما حالا میز کارش خالی بود.,اما حالا میز کارش خالی بود.
15765,2.0906875,با عرض سلام.,با عرض سلام.
5196,6.42,اگر چرایی زندگی را یافته باشی، با هر چگونگی خواهی ساخت.,اگر چرایی زندگی را یافته باشی، با هر چگونگی خواهی ساخت.
17640,3.093375,بله حدودا,بله حدودا
1018,3.84,پادوی رستوران با احترام درو باز کرد.,پادوی رستوران با احترام درو باز کرد.
15550,6.06,راهی خواهید یافت که صدای شرمسارگر درونتان را خاموش کنید.,راهی خواهید یافت که صدای شرمسارگر درونتان را خاموش کنید.
19433,5.58,مجسمه فردوسی وسط میدان را که ببینید، یعنی رسیده‌اید.,مجسمه فردوسی وسط میدان را که ببینید، یعنی رسیده‌اید.
30672,4.5,اسکای‌نیوز نیز خبر داد,اسکای‌نیوز نیز خبر داد
18815,4.2,بعد هم شمارۀ سارا رو گرفتم.,بعد هم شمارۀ سارا رو گرفتم.
22305,3.3,در این شب جدایی در کوی آشنایی,در این شب جدایی در کوی آشنایی
38162,5.88,دانشگاه یعنی تلاش برای ساختن آینده,دانشگاه یعنی تلاش برای ساختن آینده
2400,7.915,من دانشجوی رشته مهندسی عمرانم و برای درس خواندن باید هر هفته به شهر بروم.,من دانشجوی رشته مهندسی عمرانم و برای درس خواندن باید هر هفته به شهر بروم.
6954,9.72,او در سال ۱۲۷۶ در یوش از توابع مازندران به دنیا آمد و دوران کودکی‌اش را در فضایی روستایی و طبیعتی چشم‌نواز سپری کرد.,او در سال یک هزار و دویست و هفتاد و شش در یوش از توابع مازندران به دنیا آمد و دوران کودکی‌اش را در فضایی روستایی و طبیعتی چشم‌نواز سپری کرد.
4649,4.16,رستم بدون آگاهی از اینکه سهراب پسرش است، ضربه‌ای مرگبار به او زد.,رستم بدون آگاهی از اینکه سهراب پسرش است، ضربه‌ای مرگبار به او زد.
16553,1.98,چش سفید داره میاد,چش سفید داره میاد
33960,8.64,همچنین می‌گوید برادرش «پنجاه شاکی خصوصی دارد که به گفته بازپرس پرونده اکثرا از افراد با نفوذ شهر هستند».,همچنین می‌گوید برادرش «پنجاه شاکی خصوصی دارد که به گفته بازپرس پرونده اکثرا از افراد با نفوذ شهر هستند».
24240,13.02,در برخی موارد، این مقررات برای حفظ ایمنی و کیفیت ضروری‌اند، اما گاهی به‌طور غیرمستقیم به نفع بازیگران قدیمی بازار عمل می‌کنند.,در برخی موارد، این مقررات برای حفظ ایمنی و کیفیت ضروری‌اند، اما گاهی به‌طور غیرمستقیم به نفع بازیگران قدیمی بازار عمل می‌کنند.
34410,3.0,این دختره واستون زن نمی‌شه!,این دختره واستون زن نمی‌شه!
18988,2.34,باشه به تو چه؟,باشه به تو چه؟
26866,4.62,خیلی شخصیت دوست‌داشتنی داری,خیلی شخصیت دوست‌داشتنی داری
21923,2.64,شرایط ویزای کار رو می‌تونید بخونید.,شرایط ویزای کار رو می‌تونید بخونید.
949,2.52,حقابه هیرمند چی شد؟,حقابه هیرمند چی شد؟
910,5.28,یادتون باشه تغییر و تحول نیازمند زمانه.,یادتون باشه تغییر و تحول نیازمند زمانه.
27809,19.9775,این ارتباط، که ریشه‌های آن به هزاران سال پیش بازمی‌گردد، نه‌تنها در عرصه زبان و ادبیات، بلکه در دین، هنر، فلسفه، معماری و شیوه‌های زیست اجتماعی نیز نمود یافته است.,این ارتباط، که ریشه‌های آن به هزاران سال پیش بازمی‌گردد، نه‌تنها در عرصه زبان و ادبیات، بلکه در دین، هنر، فلسفه، معماری و شیوه‌های زیست اجتماعی نیز نمود یافته است.
5005,5.22,پوسترهایی طراحی کردند که مردم را از خطرات آلودگی آگاه کند.,پوسترهایی طراحی کردند که مردم را از خطرات آلودگی آگاه کند.
5677,4.3306875,زیرمجموعه چهارپایان حساب می‌شه,زیرمجموعه چهارپایان حساب می‌شه
33098,5.22,اگر مشکلی داری، مستقیم بگو، چرا پشت سرم حرف می‌زنی؟,اگر مشکلی داری، مستقیم بگو، چرا پشت سرم حرف می‌زنی؟
23971,3.84,حمید هیراد با همون سبک خاصش معروف شد.,حمید هیراد با همون سبک خاصش معروف شد.
10279,4.62,مطالبی درباره تاثیر زباله‌های پلاستیکی بر اقیانوس‌ها خواند.,مطالبی درباره تاثیر زباله‌های پلاستیکی بر اقیانوس‌ها خواند.
28021,11.1,مثلا ممکنه یاد بگیری چطور تو شرایط سخت با کمترین امکانات دووم بیاری، یا چطور با آدم‌هایی که زبانشون رو بلد نیستی ارتباط برقرار کنی.,مثلا ممکنه یاد بگیری چطور تو شرایط سخت با کمترین امکانات دووم بیاری، یا چطور با آدم‌هایی که زبانشون رو بلد نیستی ارتباط برقرار کنی.
22105,12.9025,مفاهیمی چون نبرد خیر و شر، نظم کیهانی و جایگاه اخلاق در زندگی انسان، در هر دو سنت حضوری پررنگ دارند.,مفاهیمی چون نبرد خیر و شر، نظم کیهانی و جایگاه اخلاق در زندگی انسان، در هر دو سنت حضوری پررنگ دارند.
15057,2.94,نکند با من خاکستر شوی.,نکند با من خاکستر شوی.
10084,3.9,چرا همیشه داستان‌های کوتاه می‌نویسی؟,چرا همیشه داستان‌های کوتاه می‌نویسی؟
11448,8.1275,هر وقت باران می‌بارد احساس می‌کنم زندگی دوباره جریان پیدا می‌کند و آرام می‌شوم.,هر وقت باران می‌بارد احساس می‌کنم زندگی دوباره جریان پیدا می‌کند و آرام می‌شوم.
31312,2.52,خوشبختی درون توست,خوشبختی درون توست
30224,3.12,چه واکنشی نشان خواهند داد؟,چه واکنشی نشان خواهند داد؟
12275,1.98,تو عمر منی,تو عمر منی
38930,6.06,عفیف در روابط اجتماعی خود همواره رفتاری محترمانه و مودبانه دارد.,عفیف در روابط اجتماعی خود همواره رفتاری محترمانه و مودبانه دارد.
22199,5.16,سرشان که سمت سامان برگشت، غلام کمی چشم‌هایش را لوچ کرد.,سرشان که سمت سامان برگشت، غلام کمی چشم‌هایش را لوچ کرد.
16776,6.293375,او شروع به یادگیری دستورهای سنتی از پیرمردان و پیرزنان شهر کرد.,او شروع به یادگیری دستورهای سنتی از پیرمردان و پیرزنان شهر کرد.
33829,7.74,کشفی جدید در علم پزشکی می‌تواند جان بسیاری را نجات دهد.,کشفی جدید در علم پزشکی می‌تواند جان بسیاری را نجات دهد.
16627,7.8075,آدم‌ها کنار هم می‌نشینند، می‌خندند، بغض می‌کنند و با هم از سالن بیرون می‌آیند.,آدم‌ها کنار هم می‌نشینند، می‌خندند، بغض می‌کنند و با هم از سالن بیرون می‌آیند.
8231,5.22,اولویت‌مان در سال ۹۷ کماکان حفظ امنیت است.,اولویت‌مان در سال نود و هفت کماکان حفظ امنیت است.
33028,4.08,خودکار داخل دستش را بالا و پایین کرد.,خودکار داخل دستش را بالا و پایین کرد.
36611,3.72,درپی سفر رونالدو به جمهوری‌اسلامی ایران,درپی سفر رونالدو به جمهوری‌اسلامی ایران
36279,6.72,یه مکث می‌کنه، چایی‌شو هم می‌زنه و می‌گه: «صد بار دیگه هم برگردم عقب، باز می‌رم.»,یه مکث می‌کنه، چایی‌شو هم می‌زنه و می‌گه: «صد بار دیگه هم برگردم عقب، باز می‌رم.»
24951,3.968,برای من وقت مصاحبه مجدد گذاشتن.,برای من وقت مصاحبه مجدد گذاشتن.
12863,3.84,می‌تونین پیام بدین و موفق باشین.,می‌تونین پیام بدین و موفق باشین.
7266,3.6,نمیاد تو فولاد خوب نتیجه گرفته,نمیاد تو فولاد خوب نتیجه گرفته
31400,12.78,گاز گرفتن زبون حین غذا خوردن نشون می‌ده شما هرچقدم تو یه کاری تجربه و مهارت داشته باشین بازم ممکنه یه روزی اون کار رو درست انجام ندین.,گاز گرفتن زبون حین غذا خوردن نشون می‌ده شما هرچقدم تو یه کاری تجربه و مهارت داشته باشین بازم ممکنه یه روزی اون کار رو درست انجام ندین.
32741,1.6,خاک برسرشون.,خاک برسرشون.
4360,5.76,مانده بود چه کند و منتظر بود من پاسخ دهم.,مانده بود چه کند و منتظر بود من پاسخ دهم.
27092,3.36,بقیه هم مثل من سرشون شلوغه.,بقیه هم مثل من سرشون شلوغه.
24727,11.76,ما شما را ترغیب می‌کنیم که با آسان‌گیری بر محدودیت‌های وضع‌شده برای ایران، اجازه دهید کمک‌‌های مردمی سریع‌تر به دست آسیب‌دیدگان برسد.,ما شما را ترغیب می‌کنیم که با آسان‌گیری بر محدودیت‌های وضع‌شده برای ایران، اجازه دهید کمک‌‌های مردمی سریع‌تر به دست آسیب‌دیدگان برسد.
17408,3.6266875,یدونه داشت کلا زدم پاکش کردم,یدونه داشت کلا زدم پاکش کردم
38946,4.74,هنوز هم شب‌ها در دلش داستان‌هایی برای نوشتن داشت.,هنوز هم شب‌ها در دلش داستان‌هایی برای نوشتن داشت.
38731,6.144,شرق اروپا ددلاین خاصی نداره در تمام طول سال پوزیشن تعریف می‌کنن.,شرق اروپا ددلاین خاصی نداره در تمام طول سال پوزیشن تعریف می‌کنن.
11761,5.88,مدیریت زمان به ما کمک می‌کند تا از بی‌برنامگی دوری کنیم.,مدیریت زمان به ما کمک می‌کند تا از بی‌برنامگی دوری کنیم.
38269,7.62,حافظیه یکی‌از مهم‌ترین مکان‌های تاریخی شیراز است که آرامگاه حافظ شیرازی در آن قرار دارد.,حافظیه یکی‌از مهم‌ترین مکان‌های تاریخی شیراز است که آرامگاه حافظ شیرازی در آن قرار دارد.
31474,3.96,این مهلت تا روز چهارشنبه، ۴ اسفند تمدید شد.,این مهلت تا روز چهارشنبه، چهار اسفند تمدید شد.
21726,5.46,فکر کنم بورس آمریکا فردا با شنیدن این تهدید با مخ بخوره زمین.,فکر کنم بورس آمریکا فردا با شنیدن این تهدید با مخ بخوره زمین.
31085,9.5125,زمانی که عرضه دلار در بازار کاهش یابد یا تقاضا برای آن افزایش پیدا کند، طبیعی است که قیمت دلار بیشتر شود.,زمانی که عرضه دلار در بازار کاهش یابد یا تقاضا برای آن افزایش پیدا کند، طبیعی است که قیمت دلار بیشتر شود.
28596,2.64,نمک نشناس افغانی,نمک نشناس افغانی
10737,9.3425,ایرادهایی که اگر در نوشته‌های دیگران نیافته بود، هرگز در نوشته‌های خود توان و میلی برای یافتن آن‌ها نداشت!,ایرادهایی که اگر در نوشته‌های دیگران نیافته بود، هرگز در نوشته‌های خود توان و میلی برای یافتن آن‌ها نداشت!
26693,17.2375,او در اوایل قرن دهم هجری با تأسیس دولت صفوی، ایران را پس از قرن‌ها تجزیه و پراکندگی، یکپارچه کرد و مذهب شیعه دوازده‌امامی را به عنوان مذهب رسمی ایران اعلام نمود.,او در اوایل قرن دهم هجری با تاسیس دولت صفوی، ایران را پس از قرن‌ها تجزیه و پراکندگی، یکپارچه کرد و مذهب شیعه دوازده‌امامی را به عنوان مذهب رسمی ایران اعلام نمود.
26690,4.26,تو راه خونه از همه چیز براش تعریف کردم.,تو راه خونه از همه چیز براش تعریف کردم.
39755,6.48,ایجاد تغییرات ذهنی احتمالا عواطف تازه و نوسانات احساسی در پی دارد.,ایجاد تغییرات ذهنی احتمالا عواطف تازه و نوسانات احساسی در پی دارد.
24994,3.24,بنظرم همه شانسشونو امتحان کنن.,بنظرم همه شانسشونو امتحان کنن.
1816,6.66,رییس‌جمهور به عنوان بالاترین مقام قوه مجریه انتخاب می‌شود.,رییس‌جمهور به عنوان بالاترین مقام قوه مجریه انتخاب می‌شود.
14550,4.38,وقتی سعی می‌کنید ایده‌ای در ذهن بپرورانید.,وقتی سعی می‌کنید ایده‌ای در ذهن بپرورانید.
15496,3.42,حمله به عراق بخشی از همین سیاست بود.,حمله به عراق بخشی از همین سیاست بود.
11916,12.36,برداشت بی‌رویه آب برای کشاورزی: توسعه کشاورزی سنتی و حفر هزاران چاه عمیق و نیمه‌عمیق، منابع آب زیرزمینی و سطحی را به‌شدت کاهش داد.,برداشت بی‌رویه آب برای کشاورزی: توسعه کشاورزی سنتی و حفر هزاران چاه عمیق و نیمه‌عمیق، منابع آب زیرزمینی و سطحی را به‌شدت کاهش داد.
30846,4.86,و هیچ‌وقت درباره هیچ‌یک از مواردش مذاکره نمی‌کنیم.,و هیچ‌وقت درباره هیچ‌یک از مواردش مذاکره نمی‌کنیم.
33059,2.04,بال‌های پروانه‌ها,بال‌های پروانه‌ها
29309,6.06,پزشک برای درمان آنژین داروهای خاصی را تجویز کرد.,پزشک برای درمان آنژین داروهای خاصی را تجویز کرد.
31619,5.1,تمام آنچه می‌خواهند، این است که با آن‌ها هم به‌طور برابر رفتار شود.,تمام آنچه می‌خواهند، این است که با آن‌ها هم به‌طور برابر رفتار شود.
6400,6.42,در زمانه‌هایی که حقیقت زیر فشار است و گفتن سخت می‌شود، سینما راهی پیدا می‌کند تا حرفش را بزند.,در زمانه‌هایی که حقیقت زیر فشار است و گفتن سخت می‌شود، سینما راهی پیدا می‌کند تا حرفش را بزند.
27424,5.9125,کتاب جدید حاوی اوصاف دقیق و جالبی از زندگی روستایی است.,کتاب جدید حاوی اوصاف دقیق و جالبی از زندگی روستایی است.
5123,5.58,کافی‌شاپ، لواسان، بام تهران و درکه می‌روند.,کافی‌شاپ، لواسان، بام تهران و درکه می‌روند.
18200,9.12,با خودش فکر کرد که اگر پیرمرد را همراهی کند، فقط مقدار کمی مسیر او دورتر خواهد شد.,با خودش فکر کرد که اگر پیرمرد را همراهی کند، فقط مقدار کمی مسیر او دورتر خواهد شد.
26619,2.88,دانشگاه قبلی‌تون چطور؟,دانشگاه قبلی‌تون چطور؟
31957,3.78,قضیه چیه,قضیه چیه
5242,14.8625,اختربینی سابقه‌ای چند هزار ساله دارد و ریشه‌های آن را می‌توان در تمدن‌های باستانی بین‌النهرین، مصر، هند، چین و یونان یافت.,اختربینی سابقه‌ای چند هزار ساله دارد و ریشه‌های آن را می‌توان در تمدن‌های باستانی بین‌النهرین، مصر، هند، چین و یونان یافت.
24837,4.2,پرسپولیس ۱۰ سال نفس کش نداشته تو ایران.,پرسپولیس ده سال نفس کش نداشته تو ایران.
26232,4.44,در هر شرایطی شکرگزار چیزی باش تا زیبایی‌ها را ببینی.,در هر شرایطی شکرگزار چیزی باش تا زیبایی‌ها را ببینی.
2504,4.5,آره والا ما که همه مدیرامون رو لنگی گذاشتن,آره والا ما که همه مدیرامون رو لنگی گذاشتن
21628,3.18,چون تهش ترد نیست؟,چون تهش ترد نیست؟
10393,8.16,برخی از آن‌ها به توصیف محراب‌های مساجد پرداخته‌اند که همچون دروازه‌ای به دنیای معنویت گشوده شده‌اند.,برخی از آن‌ها به توصیف محراب‌های مساجد پرداخته‌اند که همچون دروازه‌ای به دنیای معنویت گشوده شده‌اند.
11392,4.98,به این فرآیند در روان‌شناسی اثر تحریف حافظه گفته می‌شود.,به این فرآیند در روان‌شناسی اثر تحریف حافظه گفته می‌شود.
7403,2.94,رابطه بین غذا و سلامتی ذهنی,رابطه بین غذا و سلامتی ذهنی
30620,4.68,ناگهان متوجه چیز عجیبی شد که او را در جایش میخکوب کرد.,ناگهان متوجه چیز عجیبی شد که او را در جایش میخکوب کرد.
8969,7.98,شورای بین‌المللی کریکت صحبت از برابری می‌کند، اما نمی‌دانم منظورشان از برابری چیست.,شورای بین‌المللی کریکت صحبت از برابری می‌کند، اما نمی‌دانم منظورشان از برابری چیست.
32236,3.72,اگر شیوه متفاوتی درپیش می‌گرفت,اگر شیوه متفاوتی درپیش می‌گرفت
16563,3.72,از استعفای ظریف تعجب کرده‌اند.,از استعفای ظریف تعجب کرده‌اند.
27245,5.94,اگه بخوای یه هدف بزرگ بذاری برای خودت، چی انتخاب می‌کنی؟,اگه بخوای یه هدف بزرگ بذاری برای خودت، چی انتخاب می‌کنی؟
