id,duration,text_raw,cleaned_text
14081,15.36,اما طبق گفتۀ همکاران، آقای عبوس که مدیر یکی‌از بخش‌های سازمان هم هست برای خودش برو بیا و دبدبه کبکبه‌ای دارد.,اما طبق گفتۀ همکاران، آقای عبوس که مدیر یکی‌از بخش‌های سازمان هم هست برای خودش برو بیا و دبدبه کبکبه‌ای دارد.
14082,4.98,نزارید یه نفر تو جهل و نادانی بمونه کمکش کنید,نزارید یه نفر تو جهل و نادانی بمونه کمکش کنید
14083,4.2,با کوله‌هایی پر از خوراکی و چراغ‌قوه، راهی شدند.,با کوله‌هایی پر از خوراکی و چراغ‌قوه، راهی شدند.
14084,4.92,یک ساعت قبل از خواب در آرامش باشین و گوشی رو کنار بگذارین.,یک ساعت قبل از خواب در آرامش باشین و گوشی رو کنار بگذارین.
14085,4.08,سیاستمدارا فقط موقع رای‌گیری پیداشون می‌شه.,سیاستمدارا فقط موقع رای‌گیری پیداشون می‌شه.
14086,15.3,آلودگی نوری نه‌تنها دیدن آسمان شب و ستارگان را دشوار می‌کند، بلکه آثار منفی جدی بر سلامت انسان، حیات‌وحش و تعادل اکوسیستم‌ها دارد.,آلودگی نوری نه‌تنها دیدن آسمان شب و ستارگان را دشوار می‌کند، بلکه آثار منفی جدی بر سلامت انسان، حیات‌وحش و تعادل اکوسیستم‌ها دارد.
14087,4.98,دیشب داشتیم فیلم می‌دیدیم که اینترنت هی قطع می‌شد و اعصابمون خورد شد.,دیشب داشتیم فیلم می‌دیدیم که اینترنت هی قطع می‌شد و اعصابمون خورد شد.
14088,5.04,پیغمبر حتی با یهودیان هم تعامل داشته.,پیغمبر حتی با یهودیان هم تعامل داشته.
14089,2.34,سخنگوی دولت ایران,سخنگوی دولت ایران
14090,3.3066875,از مصرف فست‌فود خودداری کنید.,از مصرف فست‌فود خودداری کنید.
14091,5.312,سبک‌مغزتر از لنگی‌ها من هیچ جای دنیا ندیدم,سبک‌مغزتر از لنگی‌ها من هیچ جای دنیا ندیدم
14092,7.08,سمنو یکی‌از دسرهای سنتی ایرانی است که با جوانه گندم تهیه می‌شود.,سمنو یکی‌از دسرهای سنتی ایرانی است که با جوانه گندم تهیه می‌شود.
14093,3.9725,به ویرانی ملک آمده‌اند.,به ویرانی ملک آمده‌اند.
14094,8.82,راهبی پس از راهب دیگر با بانوی ما و عیسای کوچک بیعت می‌کردند.,راهبی پس از راهب دیگر با بانوی ما و عیسای کوچک بیعت می‌کردند.
14095,5.22,در نهایت، خیلی مهمه که به داشته‌هات توجه کنی و قدردانشون باشی.,در نهایت، خیلی مهمه که به داشته‌هات توجه کنی و قدردانشون باشی.
14096,3.42,بهانه‌گیری نکن و بیا کمک کن.,بهانه‌گیری نکن و بیا کمک کن.
14097,2.7,موتور کجاست پس؟,موتور کجاست پس؟
14098,5.04,دوستان برای سفر به شمال جمعا دو میلیون تومان هزینه کردند.,دوستان برای سفر به شمال جمعا دو میلیون تومان هزینه کردند.
14099,2.34,صبر کردیم و صبر کردیم.,صبر کردیم و صبر کردیم.
14100,4.4586875,در چرنوبیل انگار همۀ نشانه‌های جنگ را می‌دیدیم.,در چرنوبیل انگار همۀ نشانه‌های جنگ را می‌دیدیم.
14101,2.4,مجبور بشی می‌ری,مجبور بشی می‌ری
14102,4.0575,از نظر طعم هم، فلافل کاملا با ذائقه ایرانی جوره.,از نظر طعم هم، فلافل کاملا با ذایقه ایرانی جوره.
14103,5.64,اما حالا دیگر چیزی برای دیدن نمانده، فقط دیوارهای سفید و خالی.,اما حالا دیگر چیزی برای دیدن نمانده، فقط دیوارهای سفید و خالی.
14104,4.92,آتش‌سوزی در کارخانه ریسندگی و بافندگی بهشهر,آتش‌سوزی در کارخانه ریسندگی و بافندگی بهشهر
14105,7.26,آثار او همچنان بی‌رقیب شنیده و تماشا می‌شوند و رقص و صدایش الهام‌بخش نسل‌های جدید است.,آثار او همچنان بی‌رقیب شنیده و تماشا می‌شوند و رقص و صدایش الهام‌بخش نسل‌های جدید است.
14106,2.9866875,طالبانی شدن ایران با قدرت گرفتن سعید جلیلی,طالبانی شدن ایران با قدرت گرفتن سعید جلیلی
14107,5.46,سازمان بورس اطلاعیه توقف نماد را اعلام کرد.,سازمان بورس اطلاعیه توقف نماد را اعلام کرد.
14108,7.68,واژه لیبرال دموکراسی بر اهمیت لیبرالیسم در دموکراسی تاکید دارد.,واژه لیبرال دموکراسی بر اهمیت لیبرالیسم در دموکراسی تاکید دارد.
14109,3.12,دو روز نمی‌شه تو این خونه ارامش داشت؟,دو روز نمی‌شه تو این خونه ارامش داشت؟
14110,5.28,همونطور که مهراد محمدی و بیرانوند و رامین رفتن اینم می‌ره!,همونطور که مهراد محمدی و بیرانوند و رامین رفتن اینم می‌ره!
14111,2.76,کتاب اما عجله نداره.,کتاب اما عجله نداره.
14112,6.3,اگه باور ندارید یا اطلاعات ندارین خواهشا الکی تهمت نزنید.,اگه باور ندارید یا اطلاعات ندارین خواهشا الکی تهمت نزنید.
14113,3.3,یک کودک پنجاه و چند ساله.,یک کودک پنجاه و چند ساله.
14114,8.1706875,امیدوارم شما و عزیزانتون سلامت و سرشار از نور، عشق و آگاهی و مملو از رضایت خاطر باشین,امیدوارم شما و عزیزانتون سلامت و سرشار از نور، عشق و آگاهی و مملو از رضایت خاطر باشین
14115,5.64,عباس عراقچی: حضور ما در سوریه برای مبارزه با داعش بود.,عباس عراقچی: حضور ما در سوریه برای مبارزه با داعش بود.
14116,2.901375,تابش نماینده مجلس,تابش نماینده مجلس
14117,5.525375,او گفت: «پوتین به هرچه دست بزند آن را تبدیل به ویرانه می‌کند.»,او گفت: «پوتین به هرچه دست بزند آن را تبدیل به ویرانه می‌کند.»
14118,2.88,مصرف قندهای مصنوعی را کاهش دهید.,مصرف قندهای مصنوعی را کاهش دهید.
14119,3.48,دیپلمات‌های ایرانی عامل ترور هستند.,دیپلمات‌های ایرانی عامل ترور هستند.
14120,9.54,برای هواداران آبی، نام استقلال تنها یک تیم نیست، بلکه بخشی از هویت، خاطرات و زندگی آنهاست.,برای هواداران آبی، نام استقلال تنها یک تیم نیست، بلکه بخشی از هویت، خاطرات و زندگی آنهاست.
14121,4.92,حتی با اینکه سال‌ها بدون بچه‌ها جایی نرفته بودند.,حتی با اینکه سال‌ها بدون بچه‌ها جایی نرفته بودند.
14122,10.08,زخم معده یکی‌از مشکلات شایع دستگاه گوارش است که برای بسیاری از افراد دردناک و آزاردهنده است.,زخم معده یکی‌از مشکلات شایع دستگاه گوارش است که برای بسیاری از افراد دردناک و آزاردهنده است.
14123,3.3706875,کدام بخش از محتوای ترانه او مجرمانه است؟,کدام بخش از محتوای ترانه او مجرمانه است؟
14124,8.46,در زمان‌های خاص، مراسم مذهبی شیعه با شور و اشتیاق زیادی برگزار می‌شود.,در زمان‌های خاص، مراسم مذهبی شیعه با شور و اشتیاق زیادی برگزار می‌شود.
14125,3.42,هر روز حداقل ۳۰ دقیقه ورزش کنید.,هر روز حداقل سی دقیقه ورزش کنید.
14126,5.2075,ورزش صبحگاهی در پارک شهید رجایی اصفهان,ورزش صبحگاهی در پارک شهید رجایی اصفهان
14127,14.28,کسانی که حضورشان ما را آرام‌تر، قوی‌تر و امیدوارتر می‌کند و کنارشان خود واقعی‌مان هستیم، همان‌هایی هستند که باید قدرشان را دانست.,کسانی که حضورشان ما را آرام‌تر، قوی‌تر و امیدوارتر می‌کند و کنارشان خود واقعی‌مان هستیم، همان‌هایی هستند که باید قدرشان را دانست.
14128,3.18,داشتم سعی می‌کردم تکالیفم رو انجام بدم.,داشتم سعی می‌کردم تکالیفم رو انجام بدم.
14129,5.2075,تا یه بیوگرافی خوب نخونی، نمی‌فهمی آدما چقدر پیچیده‌ان.,تا یه بیوگرافی خوب نخونی، نمی‌فهمی آدما چقدر پیچیده‌ان.
14130,3.96,تا دهان خیلی‌ها را آسفالت کنند.,تا دهان خیلی‌ها را آسفالت کنند.
14131,6.42,شخصیت داستان در جستجوی هویتی است که در دنیای بی‌هویت گم شده است.,شخصیت داستان در جستجوی هویتی است که در دنیای بی‌هویت گم شده است.
14132,9.6,و به همراهی آمریکا، با راه‌اندازی کودتای ۲۸ مرداد، دولت دکتر محمد مصدق را به فروپاشی کشاند.,و به همراهی آمریکا، با راه‌اندازی کودتای بیست و هشت مرداد، دولت دکتر محمد مصدق را به فروپاشی کشاند.
14133,4.62,زردچوبه را اضافه کنید و کمی دیگر تفت دهید.,زردچوبه را اضافه کنید و کمی دیگر تفت دهید.
14134,6.9,کشیدن سیگار واسه سلامتی خیلی زیانباره، بهتره ترکش کنی.,کشیدن سیگار واسه سلامتی خیلی زیانباره، بهتره ترکش کنی.
14135,3.6,او که گیج شده بود پرسید: چی؟,او که گیج شده بود پرسید: چی؟
14136,1.44,آمین,آمین
14137,1.98,چرا صهیونیست‌ها رو باید کشت؟,چرا صهیونیست‌ها رو باید کشت؟
14138,3.96,باید یه تمیزکاری حسابی بکنیم.,باید یه تمیزکاری حسابی بکنیم.
14139,3.9,گرونی و تورم تو خیلی از کشورها بیداد می‌کنه.,گرونی و تورم تو خیلی از کشورها بیداد می‌کنه.
14140,4.8,هندزفری گذاشتم تو گوشم و آهنگ گوش دادم.,هندزفری گذاشتم تو گوشم و آهنگ گوش دادم.
14141,4.757375,ترامپ از استفاده خود از توییتر دفاع کرد.,ترامپ از استفاده خود از توییتر دفاع کرد.
14142,4.26,با خاطرات شیرین روز اول مدرسه خوابم برد.,با خاطرات شیرین روز اول مدرسه خوابم برد.
14143,2.16,می‌شنوی چی می‌گم؟,می‌شنوی چی می‌گم؟
14144,8.34,هنگامی‌که به شهر رسید، همه از آمدن کیمیاگر معروف صحبت می‌کردند.,هنگامی‌که به شهر رسید، همه از آمدن کیمیاگر معروف صحبت می‌کردند.
14145,5.58,قصرالدشت از محله‌های قدیمی و خوش آب و هوای شیراز است.,قصرالدشت از محله‌های قدیمی و خوش آب و هوای شیراز است.
14146,3.36,مرد به صندلی عقب نشست.,مرد به صندلی عقب نشست.
14147,5.6975,خشم چیست و چرا ایجاد می‌شود؟,خشم چیست و چرا ایجاد می‌شود؟
14148,4.86,در طی مسیری که برایم تعیین شده بود,در طی مسیری که برایم تعیین شده بود
14149,4.48,حماسه ملبورن برای ما همان معجزۀ قرن است؛,حماسه ملبورن برای ما همان معجزۀ قرن است؛
14150,4.5,بازی موردعلاقه احسان علیخانی بازی با احساسات مردمه,بازی موردعلاقه احسان علیخانی بازی با احساسات مردمه
14151,3.6,این واضح بود.,این واضح بود.
14152,11.64,پیرمرد عصازنان خودش را به آخرین نفری که تلاش می‌کرد از میان خرده‌شیشه‌ها بگذرد و وارد فروشگاه شود، رساند.,پیرمرد عصازنان خودش را به آخرین نفری که تلاش می‌کرد از میان خرده‌شیشه‌ها بگذرد و وارد فروشگاه شود، رساند.
14153,5.04,روی هر سطحی، تشک، پتویی نباید خوابید.,روی هر سطحی، تشک، پتویی نباید خوابید.
14154,4.2,همون لحظه، همۀ شک‌هام دود می‌شه.,همون لحظه، همۀ شک‌هام دود می‌شه.
14155,9.4075,صید ماهی و تجارت دریایی از دیرباز از مشاغل اصلی بلوچ‌های ساحل‌نشین بوده است.,صید ماهی و تجارت دریایی از دیرباز از مشاغل اصلی بلوچ‌های ساحل‌نشین بوده است.
14156,1.56,خیلی قشنگ,خیلی قشنگ
14157,7.8,اسناد همکاری راهبردی می‌تواند افق روابط را در طول ۲۰ سال مشخص کند.,اسناد همکاری راهبردی می‌تواند افق روابط را در طول بیست سال مشخص کند.
14158,5.82,اما چند گوسفند هم بودند که کمی بیشتر طول می‌کشید تا بیدار شوند.,اما چند گوسفند هم بودند که کمی بیشتر طول می‌کشید تا بیدار شوند.
14159,14.04,مردمان این منطقه که زندگی‌شان تحت‌تأثیر دریا و تجارت دریایی است، آوازهای جدی و پرنشاطی دارند که نشان‌دهنده پیوندشان با امواج، کشتی‌ها و افسانه‌های ساحلی است.,مردمان این منطقه که زندگی‌شان تحت‌تاثیر دریا و تجارت دریایی است، آوازهای جدی و پرنشاطی دارند که نشان‌دهنده پیوندشان با امواج، کشتی‌ها و افسانه‌های ساحلی است.
14160,4.44,می‌دونی تنگه دلم برات اندازه تهران,می‌دونی تنگه دلم برات اندازه تهران
14161,4.56,اره دقیقا حداقل هنرستان خوندم می‌دونم چی به چیه,اره دقیقا حداقل هنرستان خوندم می‌دونم چی به چیه
14162,14.04,بعضی شاعران در فقر و سختی زیسته‌اند و برخی دیگر در رفاه و آسایش، اما فارغ از شرایط زندگی‌شان، آنچه به جا گذاشته‌اند، گنجینه‌ای بی‌بدیل از زیبایی و اندیشه است.,بعضی شاعران در فقر و سختی زیسته‌اند و برخی دیگر در رفاه و آسایش، اما فارغ از شرایط زندگی‌شان، آنچه به جا گذاشته‌اند، گنجینه‌ای بی‌بدیل از زیبایی و اندیشه است.
14163,13.888,تقسیم اموال پس از جدایی، با توجه به پیچیدگی‌ها و تعارض منافع، نیازمند رعایت نکات حقوقی و قانونی است و توافق زوجین در این خصوص باید کاملا منطبق با قوانین باشد.,تقسیم اموال پس از جدایی، با توجه به پیچیدگی‌ها و تعارض منافع، نیازمند رعایت نکات حقوقی و قانونی است و توافق زوجین در این خصوص باید کاملا منطبق با قوانین باشد.
14164,3.84,چرا اینقدر طماع و منفعت‌طلب شدید؟,چرا اینقدر طماع و منفعت‌طلب شدید؟
14165,2.28,بفهم داری چی می‌گی.,بفهم داری چی می‌گی.
14166,6.24,می‌خواستم ببینم برای کسی که الان در اسپانیاست چطوریه؟,می‌خواستم ببینم برای کسی که الان در اسپانیاست چطوریه؟
14167,2.4,باد سردی می‌وزه.,باد سردی می‌وزه.
14168,7.92,برخی افراد برای ثروت‌اندوزی از راه‌های نادرست استفاده می‌کنند که به جامعه آسیب می‌زند.,برخی افراد برای ثروت‌اندوزی از راه‌های نادرست استفاده می‌کنند که به جامعه آسیب می‌زند.
14169,13.632,گاهی که کلاس تموم می‌شه و بعضی بچه‌ها دورم جمع می‌شن که از یه بیت بپرسن، از یه کتاب، یا حتی از چیزی که اصلا ربطی به درس نداره، حس می‌کنم که این لحظه‌ها، همون چیزیه که همیشه دنبالش بودم.,گاهی که کلاس تموم می‌شه و بعضی بچه‌ها دورم جمع می‌شن که از یه بیت بپرسن، از یه کتاب، یا حتی از چیزی که اصلا ربطی به درس نداره، حس می‌کنم که این لحظه‌ها، همون چیزیه که همیشه دنبالش بودم.
14170,4.74,روی سطح چوبی و صیقلی راهرو لیز می‌خورد,روی سطح چوبی و صیقلی راهرو لیز می‌خورد
14171,3.93,بچه‌ها اندیشه اسلامی ۱ کدوم استاد خوبه؟,بچه‌ها اندیشه اسلامی یک کدوم استاد خوبه؟
14172,1.68,سریال جدید,سریال جدید
14173,1.813375,خریده بود,خریده بود
14174,4.373375,چه سوال احمقانه‌ای!,چه سوال احمقانه‌ای!
14175,4.2,از حالت افسرده پیرمرد متاثر شد.,از حالت افسرده پیرمرد متاثر شد.
14176,7.14,هر روز در خواب بودیم و زمین خودش می‌چرخید و خورشید به‌سوی ما می‌آمد.,هر روز در خواب بودیم و زمین خودش می‌چرخید و خورشید به‌سوی ما می‌آمد.
14177,5.82,قلبش عاری از کینه و دشمنی است.,قلبش عاری از کینه و دشمنی است.
14178,6.06,برای اساتید غذا، میوه و شیرینی بیارید، اندازه‌ای که هم بخورند و هم ببرند.,برای اساتید غذا، میوه و شیرینی بیارید، اندازه‌ای که هم بخورند و هم ببرند.
14179,3.8826875,سلام امکانش هست نمونه بانک پاسارگارد بفرستید؟,سلام امکانش هست نمونه بانک پاسارگارد بفرستید؟
14180,19.98,حزب توده ایران که سابقه طولانی‌تری داشت، اگرچه تحت فشار و محدودیت شدید بود، اما اندیشه‌هایش از طریق ادبیات، شعر و فعالیت‌های مخفی در میان کارگران و روشنفکران ادامه پیدا کرد.,حزب توده ایران که سابقه طولانی‌تری داشت، اگرچه تحت فشار و محدودیت شدید بود، اما اندیشه‌هایش از طریق ادبیات، شعر و فعالیت‌های مخفی در میان کارگران و روشنفکران ادامه پیدا کرد.
14181,4.5,مثل آلمان باید همه مدارک مهر و امضا و تایید سفارت بشن؟,مثل آلمان باید همه مدارک مهر و امضا و تایید سفارت بشن؟
14182,5.1,اولی تقریبا کوچک، دومی کمی بزرگ‌تر و سومی بزرگ‌تر از همه.,اولی تقریبا کوچک، دومی کمی بزرگ‌تر و سومی بزرگ‌تر از همه.
14183,2.1546875,این دیگه یه رازه!,این دیگه یه رازه!
14184,4.14,مدیریت پسماند یک مسئولیت جمعی است.,مدیریت پسماند یک مسیولیت جمعی است.
14185,7.08,منطقه سه‌ای و رشتت هم‌رشته آسون تریه از لحاظ تعداد رقیب‌ها می‌گم,منطقه سه‌ای و رشتت هم‌رشته آسون تریه از لحاظ تعداد رقیب‌ها می‌گم
14186,8.88,یا نسرین خانم، که شوهرش مریض بود و هر وقت می‌اومد، ایرج یواشکی دوتا نون اضافه می‌ذاشت تو کیسه‌ش.,یا نسرین خانم، که شوهرش مریض بود و هر وقت می‌اومد، ایرج یواشکی دوتا نون اضافه می‌ذاشت تو کیسه‌ش.
14187,9.66,ارزیابی اطلاعات برآمده از واکنش هر فرد به شما امکان می‌دهد که توانایی‌اش را برای رشد در کنار شما واقع‌بینانه‌تر بسنجید.,ارزیابی اطلاعات برآمده از واکنش هر فرد به شما امکان می‌دهد که توانایی‌اش را برای رشد در کنار شما واقع‌بینانه‌تر بسنجید.
14188,5.28,قیمت‌ها بالا می‌ره ولی حقوق همونه.,قیمت‌ها بالا می‌ره ولی حقوق همونه.
14189,6.18,سوال منم هست یه مدت قبل پرسیدم اما هنوز جوابی نگرفتم.,سوال منم هست یه مدت قبل پرسیدم اما هنوز جوابی نگرفتم.
14190,1.98,خدا که ظلم نمی‌کند!,خدا که ظلم نمی‌کند!
14191,3.12,با نوک انگشتش سر بینی‌اش زد.,با نوک انگشتش سر بینی‌اش زد.
14192,2.64,تو بگی از ایران اومدی,تو بگی از ایران اومدی
14193,3.0,شما مگه هنوز ویزا نشدید؟,شما مگه هنوز ویزا نشدید؟
14194,4.44,شما بخورید و منتظر نشید.,شما بخورید و منتظر نشید.
14195,2.94,این آتش‌سوزی تلفات جانی نداشت.,این آتش‌سوزی تلفات جانی نداشت.
14196,7.68,با تاجران چینی مذاکره کرد و فهمید که در چین، صبر و احترام کلید موفقیت در تجارت است.,با تاجران چینی مذاکره کرد و فهمید که در چین، صبر و احترام کلید موفقیت در تجارت است.
14197,8.16,هنر تشکر کردن را یاد بگیر، حتی برای کوچک‌ترین لطف‌ها.,هنر تشکر کردن را یاد بگیر، حتی برای کوچک‌ترین لطف‌ها.
14198,2.22,او هم پوزخندی زد.,او هم پوزخندی زد.
14199,3.0975,این بود که دوباره از هم دور شدند.,این بود که دوباره از هم دور شدند.
14200,4.08,فیلم دربارۀ الی رو که دیدی؟,فیلم دربارۀ الی رو که دیدی؟
14201,7.5,در شرایط پاندمی، محدودیت‌های سفر به بسیاری از کشورها اعمال شد.,در شرایط پاندمی، محدودیت‌های سفر به بسیاری از کشورها اعمال شد.
14202,2.005375,چی می‌گفت,چی می‌گفت
14203,6.66,من می‌دانم چقدر از دانشجویان افسرده یا درصدد فرار از کشور یا در آستانه خودکشی هستند.,من می‌دانم چقدر از دانشجویان افسرده یا درصدد فرار از کشور یا در آستانه خودکشی هستند.
14204,6.72,با اینکه بیشتر خودروهای جدید انژکتوری هستن، بعضی از موتورهای قدیمی هنوز کاربراتور دارن.,با اینکه بیشتر خودروهای جدید انژکتوری هستن، بعضی از موتورهای قدیمی هنوز کاربراتور دارن.
14205,6.06,کتاب رو ازم گرفتن، در حالی که من نخواسته بودم بدمش.,کتاب رو ازم گرفتن، در حالی که من نخواسته بودم بدمش.
14206,7.62,آسمان تهران امروز کمی ابری همراه با غبار محلی پیش‌بینی می‌شود.,آسمان تهران امروز کمی ابری همراه با غبار محلی پیش‌بینی می‌شود.
14207,4.125,دیروز یه یخچال جدید خریدیم که کلی امکانات داره.,دیروز یه یخچال جدید خریدیم که کلی امکانات داره.
14208,2.7,حتی اینجا وایستادنت,حتی اینجا وایستادنت
14209,5.1,انبار مرکزی مسئول نگهداری تجهیزات بود.,انبار مرکزی مسیول نگهداری تجهیزات بود.
14210,11.8535,این تمرین به واقع‌بینی زیادی درباره خودتان نیاز دارد و شاید لازم باشد از دوستی معتمد بخواهید که کمکتان کند.,این تمرین به واقع‌بینی زیادی درباره خودتان نیاز دارد و شاید لازم باشد از دوستی معتمد بخواهید که کمکتان کند.
14211,7.86,همچنین خوابیدن بیش از ۱۰ ساعت منجر به شاخص توده بدنی بالاتر می‌شود.,همچنین خوابیدن بیش از ده ساعت منجر به شاخص توده بدنی بالاتر می‌شود.
14212,4.117375,مصرف شکر را به حداقل برسانید.,مصرف شکر را به حداقل برسانید.
14213,6.4426875,همانطور که پیامبران به مردمی که بت می‌پرستیدند می‌گفتند عقل و خرد خودرا بکار گیرید.,همانطور که پیامبران به مردمی که بت می‌پرستیدند می‌گفتند عقل و خرد خودرا بکار گیرید.
14214,10.68,او تمامی رفتارهای بد آن‌ها را از خانواده و دوستانش مخفی نگه می‌داشت و طوری رفتار می‌کرد که انگار همه‌چیز عالی است.,او تمامی رفتارهای بد آن‌ها را از خانواده و دوستانش مخفی نگه می‌داشت و طوری رفتار می‌کرد که انگار همه‌چیز عالی است.
14215,3.78,آیا آمریکا می‌تواند در آسیا با چین مقابله کند؟,آیا آمریکا می‌تواند در آسیا با چین مقابله کند؟
14216,4.675,الان دیگه نمی‌دونم چه شکلی میخواد خبر خروج از اتحادیه اروپا رو بده.,الان دیگه نمی‌دونم چه شکلی میخواد خبر خروج از اتحادیه اروپا رو بده.
14217,8.52,در نهایت، بهبود خواب و کاهش درد در این دوران نیازمند صبر و رعایت دقیق نکات صحیح است.,در نهایت، بهبود خواب و کاهش درد در این دوران نیازمند صبر و رعایت دقیق نکات صحیح است.
14218,3.66,لباس ساده و تمیز کارگران مزرعه,لباس ساده و تمیز کارگران مزرعه
14219,4.98,چرا خشونت رو نمی‌ذارن کنار و نمی‌خوان که زندگی آروم‌تری داشته باشن؟,چرا خشونت رو نمی‌ذارن کنار و نمی‌خوان که زندگی آروم‌تری داشته باشن؟
14220,3.93,حالا شلوغ شده، ولی هنوز دوسش دارم.,حالا شلوغ شده، ولی هنوز دوسش دارم.
14221,11.04,به‌عنوان مثال، ممکن است شرط شود که این حق حداقل برای مدت ۵ سال پس از عقدنامه قابل‌اجرا نباشد.,به‌عنوان مثال، ممکن است شرط شود که این حق حداقل برای مدت پنج سال پس از عقدنامه قابل‌اجرا نباشد.
14222,3.36,کسی هست که بهت کمک کنه؟,کسی هست که بهت کمک کنه؟
14223,5.22,او زود از میان ما رفت، اما تأثیرش ماند.,او زود از میان ما رفت، اما تاثیرش ماند.
14224,4.2,بعدم اونقدر آدم درگیره، یادش می‌ره.,بعدم اونقدر آدم درگیره، یادش می‌ره.
14225,3.96,شما متوجه تاثیرش روی طرف مقابل نمی‌شید.,شما متوجه تاثیرش روی طرف مقابل نمی‌شید.
14226,4.2026875,اگه بنویسیشون خیلی تمرین خوبی می‌شه برات,اگه بنویسیشون خیلی تمرین خوبی می‌شه برات
14227,10.08,ایران کشوری است که به دلیل تاریخ کهن، طبیعت متنوع، و فرهنگ غنی، یکی‌از جذاب‌ترین مقاصد گردشگری در جهان به شمار می‌رود.,ایران کشوری است که به دلیل تاریخ کهن، طبیعت متنوع، و فرهنگ غنی، یکی‌از جذاب‌ترین مقاصد گردشگری در جهان به شمار می‌رود.
14228,3.9,من واقعا نمی‌تونم ببینم توداری اذیت می‌شی.,من واقعا نمی‌تونم ببینم توداری اذیت می‌شی.
14229,2.64,متشکرم آقای اسماعیلی!,متشکرم آقای اسماعیلی!
14230,3.0,به آخرین حرف‌های این کتاب رسیدیم.,به آخرین حرف‌های این کتاب رسیدیم.
14231,3.36,پژوهشگران حوزه کمال‌طلبی,پژوهشگران حوزه کمال‌طلبی
14232,3.9,خواست برش دارد و یک دل سیر تماشایش کند.,خواست برش دارد و یک دل سیر تماشایش کند.
14233,4.2,باید هزینه‌های دانشگاه را تامین می‌کرد.,باید هزینه‌های دانشگاه را تامین می‌کرد.
14234,6.24,این عادت، ساده نیست، اما تنها راه ادامه دادنه.,این عادت، ساده نیست، اما تنها راه ادامه دادنه.
14235,5.22,احتمالا شورای شهر با نصف درخواست شهردار موافقت خواهد کرد!,احتمالا شورای شهر با نصف درخواست شهردار موافقت خواهد کرد!
14236,3.24,ماهیگیر چند ماهی بزرگ گرفت.,ماهیگیر چند ماهی بزرگ گرفت.
14237,3.54,این دختره به دردت نمی‌خوره!,این دختره به دردت نمی‌خوره!
14238,3.72,حنیف عمران زاده به صنعت‌نفت آبادان پیوست.,حنیف عمران زاده به صنعت‌نفت آبادان پیوست.
14239,3.477375,نوزادان بدون کاسه زانو به دنیا می‌آیند.,نوزادان بدون کاسه زانو به دنیا می‌آیند.
14240,11.8826875,در این ارتباط به لحاظ موضع‌گیری خود تاکید می‌کنیم نظام سیاسی جدید و مردم سوریه در مسیر همکاری لبنان و سوریه تلاش کنند.,در این ارتباط به لحاظ موضع‌گیری خود تاکید می‌کنیم نظام سیاسی جدید و مردم سوریه در مسیر همکاری لبنان و سوریه تلاش کنند.
14241,4.02,کشف محرک‌های ناخودآگاه ادامه همان تمرین است.,کشف محرک‌های ناخودآگاه ادامه همان تمرین است.
14242,5.6746875,شاید همیشه این فاصله میانمان بوده و فقط حالا بود که حسش می‌کردم.,شاید همیشه این فاصله میانمان بوده و فقط حالا بود که حسش می‌کردم.
14243,6.36,شوالیه‌ها در افسانه‌های قدیمی نماد شجاعت و وفاداری بودند.,شوالیه‌ها در افسانه‌های قدیمی نماد شجاعت و وفاداری بودند.
14244,3.96,پرونده خودمون که نیاز به اثبات رابطه نداره؟,پرونده خودمون که نیاز به اثبات رابطه نداره؟
14245,3.84,اینجا رو خوب تمیز کن که باکتری جمع نشه.,اینجا رو خوب تمیز کن که باکتری جمع نشه.
14246,3.3706875,ما پشت گذشته پنهان می‌شویم.,ما پشت گذشته پنهان می‌شویم.
14247,12.72,گیلان و مازندران از دیرباز به دلیل پوشش جنگلی انبوه و موقعیت جغرافیایی خاص، دژی طبیعی در برابر مهاجمان بوده‌اند.,گیلان و مازندران از دیرباز به دلیل پوشش جنگلی انبوه و موقعیت جغرافیایی خاص، دژی طبیعی در برابر مهاجمان بوده‌اند.
14248,1.472,تربیت‌بدنی عمومی,تربیت‌بدنی عمومی
14249,3.84,یادته اون باری که توی مترو گیر افتادیم؟,یادته اون باری که توی مترو گیر افتادیم؟
14250,16.56,با آگاهی، حمایت و راهبردهای درست، این افراد می‌توانند نه‌تنها از چالش‌های خود عبور کنند بلکه از توانایی‌های ویژه‌شان برای ساختن آینده‌ای متفاوت و موفق بهره ببرند.,با آگاهی، حمایت و راهبردهای درست، این افراد می‌توانند نه‌تنها از چالش‌های خود عبور کنند بلکه از توانایی‌های ویژه‌شان برای ساختن آینده‌ای متفاوت و موفق بهره ببرند.
14251,12.12,بسیاری از آنان با حفظ پیوندهای فرهنگی و خانوادگی، می‌کوشند توانمندی‌های خود را در اختیار جامعه خود نیز قرار دهند.,بسیاری از آنان با حفظ پیوندهای فرهنگی و خانوادگی، می‌کوشند توانمندی‌های خود را در اختیار جامعه خود نیز قرار دهند.
14252,2.94,یکی که واسش گیتار بزنم,یکی که واسش گیتار بزنم
14253,9.84,اغلب آثار او روایت طبقه کارگر و محرومان جامعه آمریکا در بستر حوادث تاریخی است.,اغلب آثار او روایت طبقه کارگر و محرومان جامعه آمریکا در بستر حوادث تاریخی است.
